Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Update me on Supply Chain Content,Get updates on DM Content,I agree to pay the amount through cheque,A free copy of Mastering The Interview
1,5,No,No,1,1171,5.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,1484,1.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,214,3.0,1,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1397,2.5,1,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,1081,4.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,55,1.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,1507,1.5,3,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,535,2.0,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,1060,2.5,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,419,1.0,0,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,63,2.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,444,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,2,No,No,1,58,4.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1298,4.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,13,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,824,4.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,145,4.5,3,10,2,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,219,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,565,2.75,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,165,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,0,0.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,591,3.67,3,10,14,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,887,4.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1686,3.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,110,5.0,3,10,6,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1364,1.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,790,1.0,0,18,4,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,640,2.0,3,29,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,1270,1.0,2,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,249,1.0,0,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,339,5.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,574,1.5,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,978,4.5,1,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1098,5.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,268,2.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,226,1.0,0,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,122,3.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1158,1.5,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,131,1.0,0,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1770,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,422,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,100,2.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,383,4.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1042,5.5,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,304,2.5,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,263,1.2,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,161,2.0,2,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,158,3.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,Yes,No,0,333,5.0,3,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,108,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,692,4.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1304,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,223,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1022,1.5,1,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,248,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1660,1.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,360,2.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,353,6.0,3,10,2,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1547,4.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,2,No,No,1,1759,3.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,65,2.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,53,3.0,2,10,3,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1289,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,949,4.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,243,6.0,1,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1449,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,3,No,No,1,886,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,391,1.25,1,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1213,2.0,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,1109,3.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,1209,12.33,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,209,4.0,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,690,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,29,5.0,1,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1123,7.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,1287,1.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,1770,1.0,1,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,107,4.0,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,295,3.0,1,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,0,0,0.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,288,3.0,3,1,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1379,3.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,296,4.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,1814,2.67,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,142,4.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,101,4.0,3,20,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,1562,3.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1152,3.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,280,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,567,2.0,1,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1198,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,239,4.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,150,2.0,2,10,6,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,160,3.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,97,3.33,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,Yes,No,0,1067,5.0,1,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,222,2.0,0,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,705,7.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,1578,3.0,3,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,139,1.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,Yes,No,0,0,0.0,2,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1446,4.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,306,4.33,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1768,4.0,3,29,13,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1083,3.0,3,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,152,5.0,0,10,2,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,74,4.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,10,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,1097,1.5,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,167,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,282,3.43,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,379,2.0,3,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,768,5.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1568,8.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,320,5.0,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1436,1.67,1,31,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1133,2.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,388,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1651,2.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1606,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,992,1.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,726,2.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,1286,4.0,3,9,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,184,6.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,171,2.0,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,942,2.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1803,3.0,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,451,5.0,3,10,10,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,141,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,301,3.0,3,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1530,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,252,6.0,1,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,702,2.75,1,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,Yes,No,0,38,2.0,2,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,781,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,80,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,396,2.67,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,1166,4.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1318,2.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1129,3.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,830,5.0,3,10,6,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1503,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,21,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,849,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,545,7.0,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,960,2.67,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,300,3.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1678,1.5,1,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,215,7.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,379,2.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1251,2.0,1,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,970,2.33,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1521,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,306,2.0,1,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,176,2.5,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,453,2.0,2,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,1431,1.0,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,685,4.0,1,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,143,3.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,910,2.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1036,2.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1197,3.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,39,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,157,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,1027,5.0,3,31,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,Yes,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,176,2.56,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,278,2.5,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,2,No,No,1,69,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,733,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,293,2.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1646,3.0,3,10,14,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,84,8.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,689,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,1557,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,983,3.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1494,3.0,3,10,1,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,1,10,6,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,256,3.0,1,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,1,1569,4.75,3,10,0,3,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1375,4.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1127,3.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,Yes,No,1,218,12.0,2,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,1433,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,34,3.0,3,10,10,3,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,1,14,1.75,3,10,3,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1354,6.0,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,1622,4.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1300,4.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,114,6.0,1,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,18,2.0,2,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1417,2.0,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,283,3.0,3,24,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,308,4.0,3,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,140,4.0,2,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,Yes,No,1,804,4.0,2,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,363,1.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,143,1.56,1,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,181,2.0,3,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,832,1.0,2,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,22,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,500,1.0,0,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,469,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1600,2.33,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1287,3.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,96,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,293,3.25,1,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,Yes,No,0,462,16.0,1,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,145,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,80,4.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,1,1291,3.0,2,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,161,1.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,83,4.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,436,4.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,85,2.0,3,10,3,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1390,4.5,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,232,3.0,2,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,313,5.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,143,2.0,0,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,60,7.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1593,5.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,1,1377,6.33,3,10,6,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,146,2.5,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1595,14.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,946,2.5,1,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,1,830,3.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,125,2.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,317,1.5,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1207,2.0,3,10,16,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,215,5.0,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,248,2.0,1,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,887,1.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1269,2.5,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,0,0.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,0,85,3.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,0,72,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,2,No,No,0,120,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1637,9.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,3,7.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,2,No,No,1,970,5.0,3,10,17,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,981,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,12,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,10,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,231,2.0,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,271,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,210,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
